file,start_time,end_time,cosine_similarity,mean_absolute_error,pearson_correlation,top_k_agreement,top_1_agreement,model1_top1_species,model1_top1_prob,model2_top1_species,model2_top1_prob
Great_Horned_Owl_479588.mp3,6.0,9.0,0.9984866976737976,2.5916448066709563e-05,0.9984904527664185,0.4,1.0,Bubo virginianus Great Horned Owl (),0.40697285532951355,Bubo virginianus Great Horned Owl (),0.3125
Great_Horned_Owl_479588.mp3,9.0,9.353354166666668,0.10991030931472778,0.00022106697724666446,0.10780977457761765,0.4,0.0,Lithobates catesbeianus American Bullfrog (),0.22618024051189423,Orchelimum pulchellum Handsome Meadow Katydid (),0.21826171875
Great_Horned_Owl_546237.mp3,0.0,3.0,0.997822642326355,2.3416181647917256e-05,0.9978171586990356,1.0,1.0,Engine Engine (),0.19489623606204987,Engine Engine (),0.182861328125
Great_Horned_Owl_546237.mp3,3.0,4.565333333333333,0.8587978482246399,4.5664932258659974e-05,0.8582180738449097,0.8,0.0,None,0.0,Engine Engine (),0.061859130859375
Mallard_419063.mp3,0.0,3.0,0.9878623485565186,3.7776411772938445e-05,0.9877326488494873,0.8,1.0,Calypte anna Anna's Hummingbird (),0.09277741611003876,Calypte anna Anna's Hummingbird (),0.07623291015625
Mallard_419063.mp3,3.0,6.0,0.996275007724762,2.9148342946427874e-05,0.9962717890739441,0.6,1.0,Calypte anna Anna's Hummingbird (),0.13223493099212646,Calypte anna Anna's Hummingbird (),0.11651611328125
Mallard_419063.mp3,6.0,6.305208333333334,0.6103363633155823,0.00012187040556455031,0.6159648895263672,0.4,0.0,None,0.0,Engine Engine (),0.1282958984375
Mallard_792532.mp3,0.0,1.3929791666666667,0.8500701785087585,4.29945248470176e-05,0.848867654800415,0.6,0.0,None,0.0,Bambusicola sonorivox Taiwan Bamboo-Partridge (),0.037384033203125
Mourning_Dove_116226.mp3,0.0,1.3500208333333332,0.9281314015388489,9.894710819935426e-05,0.9287089109420776,0.6,1.0,Dryophytes femoralis Pine Woods Treefrog (),0.2386292815208435,Dryophytes femoralis Pine Woods Treefrog (),0.10345458984375
Northern_Cardinal_640674.mp3,0.0,3.0,0.9788716435432434,2.6721947506302968e-05,0.9788715243339539,0.8,1.0,Cardinalis cardinalis Northern Cardinal (),0.26949241757392883,Cardinalis cardinalis Northern Cardinal (),0.1279296875
Northern_Cardinal_640674.mp3,3.0,3.0132083333333335,0.06508475542068481,0.00018555384303908795,0.045874156057834625,0.0,0.0,None,0.0,Orchelimum pulchellum Handsome Meadow Katydid (),0.09466552734375
Northern_Cardinal_737543.mp3,0.0,3.0,0.9999933242797852,2.1304781512299087e-06,0.9999931454658508,1.0,1.0,Cardinalis cardinalis Northern Cardinal (),0.9963769316673279,Cardinalis cardinalis Northern Cardinal (),0.99658203125
Northern_Cardinal_737543.mp3,3.0,4.7941875,0.9883156418800354,2.935619886557106e-05,0.9883149266242981,0.8,1.0,Cardinalis cardinalis Northern Cardinal (),0.9356878399848938,Cardinalis cardinalis Northern Cardinal (),0.9208984375
Northern_Cardinal_799265.mp3,0.0,3.0,0.9998783469200134,2.3103857529349625e-05,0.999877393245697,0.8,1.0,Cardinalis cardinalis Northern Cardinal (),0.8073253035545349,Cardinalis cardinalis Northern Cardinal (),0.84228515625
Northern_Cardinal_799265.mp3,3.0,6.0,0.9996329545974731,7.79967103881063e-06,0.9996330142021179,1.0,1.0,Cardinalis cardinalis Northern Cardinal (),0.9766480922698975,Cardinalis cardinalis Northern Cardinal (),0.974609375
Northern_Cardinal_799265.mp3,6.0,6.789,0.4846424460411072,0.00012339143722783774,0.48375403881073,0.6,0.0,Neoconocephalus robustus Robust Conehead (),0.04623005911707878,Engine Engine (),0.10687255859375
Northern_Flicker_519222.mp3,0.0,3.0,0.9999793171882629,5.707614036509767e-06,0.9999792575836182,0.8,1.0,Colaptes auratus Northern Flicker (),0.8644688129425049,Colaptes auratus Northern Flicker (),0.87890625
Northern_Flicker_519222.mp3,3.0,5.998125,0.9999065399169922,1.001874352368759e-05,0.9999071359634399,1.0,1.0,Colaptes auratus Northern Flicker (),0.35410958528518677,Colaptes auratus Northern Flicker (),0.31689453125
Northern_Mockingbird_758908.mp3,0.0,3.0,0.9703251123428345,5.409806908573955e-05,0.9703591465950012,0.6,1.0,Toxostoma rufum Brown Thrasher (),0.42261120676994324,Toxostoma rufum Brown Thrasher (),0.2435302734375
Northern_Mockingbird_758908.mp3,3.0,6.0,0.9148527383804321,2.5604207621654496e-05,0.9147340655326843,0.6,0.0,Turdus migratorius American Robin (),0.046983685344457626,Turdus assimilis White-throated Thrush (),0.0421142578125
Northern_Mockingbird_758908.mp3,6.0,7.894791666666666,0.9807009100914001,4.4939064537175e-05,0.9806424975395203,0.8,1.0,Mimus patagonicus Patagonian Mockingbird (),0.09980970621109009,Mimus patagonicus Patagonian Mockingbird (),0.138916015625
Osprey_156677.mp3,0.0,3.0,0.9967466592788696,3.4227155992994085e-05,0.9967684745788574,0.8,1.0,Engine Engine (),0.1189490258693695,Engine Engine (),0.1502685546875
Osprey_156677.mp3,3.0,6.0,0.9803452491760254,6.864653551019728e-05,0.9803848266601562,0.8,1.0,Gun Gun (),0.23503725230693817,Gun Gun (),0.1571044921875
Osprey_156677.mp3,6.0,8.016958333333333,0.5852648019790649,9.431122452951968e-05,0.5840733647346497,0.6,0.0,Zonotrichia leucophrys White-crowned Sparrow (),0.08097969740629196,Power tools Power tools (),0.11651611328125
Osprey_486589.mp3,0.0,3.0,0.9999469518661499,1.0134493095392827e-05,0.9999473094940186,1.0,1.0,Pandion haliaetus Osprey (),0.6594563722610474,Pandion haliaetus Osprey (),0.64599609375
Osprey_486589.mp3,3.0,6.0,0.9998995661735535,9.83671452559065e-06,0.9998996257781982,1.0,1.0,Pandion haliaetus Osprey (),0.883426308631897,Pandion haliaetus Osprey (),0.87060546875
