file,start_time,end_time,cosine_similarity,mean_absolute_error,pearson_correlation,top_k_agreement,top_1_agreement,model1_top1_species,model1_top1_prob,model2_top1_species,model2_top1_prob
European_Starling_121376.mp3,0.0,2.5500208333333334,0.01948133111000061,0.00012557615991681814,0.01835528574883938,0.0,0.0,Harpagus bidentatus Double-toothed Kite (),0.1804688721895218,Engine Engine (),0.08319091796875
Great_Horned_Owl_479588.mp3,0.0,3.0,0.02977725677192211,7.712349179200828e-05,0.02100970782339573,0.0,0.0,None,0.0,None,0.0
Great_Horned_Owl_479588.mp3,3.0,6.0,0.9736859202384949,0.00020277641306165606,0.9738399386405945,0.2,1.0,Bubo virginianus Great Horned Owl (),0.9370104074478149,Bubo virginianus Great Horned Owl (),0.677734375
Great_Horned_Owl_479588.mp3,6.0,9.0,0.7323000431060791,0.00016437191516160965,0.7357625365257263,0.2,1.0,Bubo virginianus Great Horned Owl (),0.40697285532951355,Bubo virginianus Great Horned Owl (),0.062744140625
Great_Horned_Owl_479588.mp3,9.0,9.353354166666668,0.04384823888540268,0.00022963386436458677,0.04078974574804306,0.0,0.0,Lithobates catesbeianus American Bullfrog (),0.22618024051189423,Power tools Power tools (),0.11376953125
Great_Horned_Owl_546237.mp3,0.0,3.0,0.13149067759513855,0.00019985501421615481,0.1305607706308365,0.2,0.0,Engine Engine (),0.19489623606204987,Bubo virginianus Great Horned Owl (),0.3173828125
Great_Horned_Owl_546237.mp3,3.0,4.565333333333333,0.3493478298187256,8.080304542090744e-05,0.34589746594429016,0.4,0.0,None,0.0,Power tools Power tools (),0.060882568359375
Mallard_419063.mp3,0.0,3.0,0.18483257293701172,0.00022528426779899746,0.18325142562389374,0.2,0.0,Calypte anna Anna's Hummingbird (),0.09277741611003876,Anas platyrhynchos Mallard (),0.149169921875
Mallard_419063.mp3,3.0,6.0,0.08492767065763474,0.0001837709714891389,0.08274190872907639,0.0,0.0,Calypte anna Anna's Hummingbird (),0.13223493099212646,Anas platyrhynchos Mallard (),0.093994140625
Mallard_419063.mp3,6.0,6.305208333333334,0.08532124757766724,0.00018156931037083268,0.06587768346071243,0.0,0.0,None,0.0,Milvago chimachima Yellow-headed Caracara (),0.07757568359375
Mallard_792532.mp3,0.0,1.3929791666666667,0.05346193164587021,0.00011121238640043885,0.040591947734355927,0.0,0.0,None,0.0,None,0.0
Mourning_Dove_116226.mp3,0.0,1.3500208333333332,0.011909829452633858,0.00019029829127248377,0.008883344009518623,0.0,0.0,Dryophytes femoralis Pine Woods Treefrog (),0.2386292815208435,Power tools Power tools (),0.05120849609375
Northern_Cardinal_640674.mp3,0.0,3.0,0.912421703338623,0.00015351545880548656,0.9124708771705627,0.8,1.0,Cardinalis cardinalis Northern Cardinal (),0.26949241757392883,Cardinalis cardinalis Northern Cardinal (),0.5029296875
Northern_Cardinal_640674.mp3,3.0,3.0132083333333335,0.22694328427314758,0.0002498398534953594,0.1791398823261261,0.2,0.0,None,0.0,Siren Siren (),0.145263671875
Northern_Cardinal_737543.mp3,0.0,3.0,0.9849655032157898,0.00013408332597464323,0.9850093722343445,0.4,1.0,Cardinalis cardinalis Northern Cardinal (),0.9963769316673279,Cardinalis cardinalis Northern Cardinal (),0.72412109375
Northern_Cardinal_737543.mp3,3.0,4.7941875,0.39887768030166626,0.0002907933958340436,0.39870232343673706,0.2,0.0,Cardinalis cardinalis Northern Cardinal (),0.9356878399848938,Cardinalis sinuatus Pyrrhuloxia (),0.2445068359375
Northern_Cardinal_799265.mp3,0.0,3.0,0.03462681546807289,0.00022320591961033642,0.033764615654945374,0.0,0.0,Cardinalis cardinalis Northern Cardinal (),0.8073253035545349,Calamospiza melanocorys Lark Bunting (),0.07452392578125
Northern_Cardinal_799265.mp3,3.0,6.0,0.19771993160247803,0.0002060505939880386,0.19719082117080688,0.2,0.0,Cardinalis cardinalis Northern Cardinal (),0.9766480922698975,None,0.0
Northern_Cardinal_799265.mp3,6.0,6.789,0.37597957253456116,0.0001638468966120854,0.3695911467075348,0.4,0.0,Neoconocephalus robustus Robust Conehead (),0.04623005911707878,Power tools Power tools (),0.1031494140625
Northern_Flicker_519222.mp3,0.0,3.0,0.005063960328698158,0.00025122854276560247,0.004253718536347151,0.2,0.0,Colaptes auratus Northern Flicker (),0.8644688129425049,Gnorimopsar chopi Chopi Blackbird (),0.1497802734375
Northern_Flicker_519222.mp3,3.0,5.998125,0.021800698712468147,0.00018890993669629097,0.018008600920438766,0.0,0.0,Colaptes auratus Northern Flicker (),0.35410958528518677,None,0.0
Northern_Mockingbird_758908.mp3,0.0,3.0,0.3303360342979431,0.00027267838595435023,0.32968446612358093,0.6,0.0,Toxostoma rufum Brown Thrasher (),0.42261120676994324,Turdus infuscatus Black Thrush (),0.1397705078125
Northern_Mockingbird_758908.mp3,3.0,6.0,0.14646883308887482,0.00023137728567235172,0.14576567709445953,0.2,0.0,Turdus migratorius American Robin (),0.046983685344457626,Pardalotus striatus Striated Pardalote (),0.92138671875
Northern_Mockingbird_758908.mp3,6.0,7.894791666666666,0.3691308796405792,0.00011176539555890486,0.3680030107498169,0.6,0.0,Mimus patagonicus Patagonian Mockingbird (),0.09980970621109009,Engine Engine (),0.111083984375
Osprey_156677.mp3,0.0,3.0,0.4239612817764282,0.0001566212304169312,0.4218323230743408,0.2,0.0,Engine Engine (),0.1189490258693695,Power tools Power tools (),0.055755615234375
Osprey_156677.mp3,3.0,6.0,0.13461875915527344,0.00023857039923314005,0.13013628125190735,0.2,0.0,Gun Gun (),0.23503725230693817,None,0.0
Osprey_156677.mp3,6.0,8.016958333333333,0.4751718044281006,0.00011954372166655958,0.47408196330070496,0.4,0.0,Zonotrichia leucophrys White-crowned Sparrow (),0.08097969740629196,Power tools Power tools (),0.14453125
Osprey_486589.mp3,0.0,3.0,0.8576567769050598,0.000194657695828937,0.8577746152877808,0.2,1.0,Pandion haliaetus Osprey (),0.6594563722610474,Pandion haliaetus Osprey (),0.348876953125
Osprey_486589.mp3,3.0,6.0,0.9646196961402893,0.00014118198305368423,0.9646397233009338,0.2,1.0,Pandion haliaetus Osprey (),0.883426308631897,Pandion haliaetus Osprey (),0.759765625
Osprey_486589.mp3,6.0,7.894791666666666,0.9817944169044495,0.00015555515710730106,0.9817838668823242,0.6,1.0,Pandion haliaetus Osprey (),0.7109858393669128,Pandion haliaetus Osprey (),0.5126953125
Peregrine_Falcon_54083.mp3,0.0,2.3504375,0.021050937473773956,7.832909614080563e-05,0.01915731094777584,0.0,0.0,Quiscalus quiscula Common Grackle (),0.05202754586935043,Power tools Power tools (),0.0631103515625
Red_tailed_Hawk_39338.mp3,0.0,3.0,0.13562026619911194,0.00024131295504048467,0.13452792167663574,0.4,0.0,Power tools Power tools (),0.10796329379081726,Conocephalus brevipennis Short-winged Meadow Katydid (),0.398193359375
Red_tailed_Hawk_39338.mp3,3.0,5.010416666666667,0.6354373097419739,9.443755698157474e-05,0.6345734596252441,0.4,1.0,Haliaeetus leucocephalus Bald Eagle (),0.0937681570649147,Haliaeetus leucocephalus Bald Eagle (),0.09735107421875
Red_tailed_Hawk_52756.mp3,0.0,1.1934583333333333,0.3630535304546356,0.00011150000500492752,0.3466682434082031,0.2,0.0,None,0.0,Engine Engine (),0.042694091796875
Red_tailed_Hawk_53477.mp3,0.0,1.2734166666666666,0.06694155186414719,0.00010880944319069386,0.05391896888613701,0.0,0.0,Gastrophryne olivacea Great Plains Narrow-mouthed Toad (),0.11166215687990189,None,0.0
Red_tailed_Hawk_54354.mp3,0.0,1.2734166666666666,0.02915278822183609,0.00014369683049153537,0.01713602989912033,0.0,0.0,Gastrophryne olivacea Great Plains Narrow-mouthed Toad (),0.14812494814395905,None,0.0
Red_tailed_Hawk_575525.mp3,0.0,1.4860833333333334,0.5934672355651855,0.00012178403267171234,0.5932084918022156,0.2,1.0,Buteo jamaicensis Red-tailed Hawk (),0.3174554705619812,Buteo jamaicensis Red-tailed Hawk (),0.10260009765625
Red_winged_Blackbird_509933.mp3,0.0,3.0,0.23949642479419708,0.00020435077021829784,0.2390449196100235,0.6,0.0,Agelaius phoeniceus Red-winged Blackbird (),0.3698503077030182,Ammospiza maritima Seaside Sparrow (),0.31787109375
Red_winged_Blackbird_509933.mp3,3.0,3.776104166666667,0.07245653867721558,0.00018136696598958224,0.03813623636960983,0.0,0.0,Amblycorypha longinicta Common Virtuoso Katydid (),0.03667809069156647,None,0.0
Song_Sparrow_522180.mp3,0.0,3.0,0.012584585696458817,0.00023788807447999716,0.01050646137446165,0.0,0.0,Melospiza melodia Song Sparrow (),0.6001094579696655,Ficedula albicollis Collared Flycatcher (),0.0460205078125
Song_Sparrow_522180.mp3,3.0,3.7692916666666667,0.18824341893196106,0.00015600264305248857,0.14615710079669952,0.2,0.0,None,0.0,Siren Siren (),0.03765869140625
Song_Sparrow_695297.mp3,0.0,2.245375,0.34837430715560913,9.88048268482089e-05,0.3480198085308075,0.4,0.0,None,0.0,None,0.0
Tufted_Titmouse_271150.mp3,0.0,1.3194791666666668,0.06848061829805374,0.00013019019388593733,0.06645222753286362,0.0,0.0,Baeolophus bicolor Tufted Titmouse (),0.17025001347064972,Surniculus dicruroides Fork-tailed Drongo-Cuckoo (),0.04083251953125
White_throated_Sparrow_695297.mp3,0.0,2.245375,0.34837430715560913,9.88048268482089e-05,0.3480198085308075,0.4,0.0,None,0.0,None,0.0
Yellow_Warbler_795868.mp3,0.0,3.0,0.007137265056371689,0.00026522198459133506,0.006449742242693901,0.0,0.0,Cettia cetti Cetti's Warbler (),0.9805121421813965,Conocephalus brevipennis Short-winged Meadow Katydid (),0.0936279296875
Yellow_Warbler_795868.mp3,3.0,3.8005833333333334,0.003758480306714773,0.0003290108288638294,0.0030774250626564026,0.0,0.0,Cettia cetti Cetti's Warbler (),0.4695175886154175,Hirundo rustica Barn Swallow (),0.478759765625
