file,start_time,end_time,cosine_similarity,mean_absolute_error,pearson_correlation,top_k_agreement,top_1_agreement,model1_top1_species,model1_top1_prob,model2_top1_species,model2_top1_prob
Eastern_Screech_Owl_610811.mp3,0.0,3.0,1.0,0.0,1.0,1.0,1.0,Strix aluco Tawny Owl (),0.0421142578125,Strix aluco Tawny Owl (),0.0421142578125
Eastern_Screech_Owl_610811.mp3,3.0,6.0,0.9999999403953552,0.0,1.0,1.0,1.0,Megascops sanctaecatarinae Long-tufted Screech-Owl (),0.142578125,Megascops sanctaecatarinae Long-tufted Screech-Owl (),0.142578125
Eastern_Screech_Owl_610811.mp3,6.0,8.2663125,1.0,0.0,1.0,1.0,1.0,Strix aluco Tawny Owl (),0.1307373046875,Strix aluco Tawny Owl (),0.1307373046875
European_Starling_121375.mp3,0.0,3.0,0.9999990463256836,0.0,1.0,1.0,1.0,Arachnothera longirostra Little Spiderhunter (),0.06475830078125,Arachnothera longirostra Little Spiderhunter (),0.06475830078125
European_Starling_121376.mp3,0.0,2.5500208333333334,0.9999998211860657,0.0,1.0,1.0,1.0,Harpagus bidentatus Double-toothed Kite (),0.2010498046875,Harpagus bidentatus Double-toothed Kite (),0.2010498046875
Great_Horned_Owl_479588.mp3,0.0,3.0,0.9999998807907104,0.0,1.0,1.0,1.0,Corvus enca Slender-billed Crow (),0.041778564453125,Corvus enca Slender-billed Crow (),0.041778564453125
Great_Horned_Owl_479588.mp3,3.0,6.0,1.000000238418579,0.0,0.9999998807907104,1.0,1.0,Bubo virginianus Great Horned Owl (),0.91943359375,Bubo virginianus Great Horned Owl (),0.91943359375
Great_Horned_Owl_479588.mp3,6.0,9.0,1.0,0.0,1.0,1.0,1.0,Bubo virginianus Great Horned Owl (),0.3125,Bubo virginianus Great Horned Owl (),0.3125
Great_Horned_Owl_479588.mp3,9.0,9.353354166666668,1.0000001192092896,0.0,1.0,1.0,1.0,Orchelimum pulchellum Handsome Meadow Katydid (),0.21826171875,Orchelimum pulchellum Handsome Meadow Katydid (),0.21826171875
Great_Horned_Owl_546237.mp3,0.0,3.0,1.0000001192092896,0.0,1.0,1.0,1.0,Engine Engine (),0.182861328125,Engine Engine (),0.182861328125
