file,start_time,end_time,cosine_similarity,mean_absolute_error,pearson_correlation,top_k_agreement,top_1_agreement,model1_top1_species,model1_top1_prob,model2_top1_species,model2_top1_prob
Northern_Cardinal_640674.mp3,0.0,3.0,0.9181365966796875,0.00017305888468399644,0.91814124584198,0.8,1.0,Cardinalis cardinalis Northern Cardinal (),0.5029296875,Cardinalis cardinalis Northern Cardinal (),0.1279296875
Northern_Cardinal_640674.mp3,3.0,3.0132083333333335,0.0173668060451746,0.00032681605080142617,0.009688627906143665,0.0,0.0,Siren Siren (),0.145263671875,Orchelimum pulchellum Handsome Meadow Katydid (),0.09466552734375
Northern_Cardinal_737543.mp3,0.0,3.0,0.9855076670646667,0.00013346070772968233,0.9855510592460632,0.4,1.0,Cardinalis cardinalis Northern Cardinal (),0.72412109375,Cardinalis cardinalis Northern Cardinal (),0.99658203125
Northern_Cardinal_737543.mp3,3.0,4.7941875,0.3925480544567108,0.0003099018067587167,0.39228639006614685,0.2,0.0,Cardinalis sinuatus Pyrrhuloxia (),0.2445068359375,Cardinalis cardinalis Northern Cardinal (),0.9208984375
Northern_Cardinal_799265.mp3,0.0,3.0,0.035799186676740646,0.0002291452547069639,0.03495350107550621,0.0,0.0,Calamospiza melanocorys Lark Bunting (),0.07452392578125,Cardinalis cardinalis Northern Cardinal (),0.84228515625
Northern_Cardinal_799265.mp3,3.0,6.0,0.2014065831899643,0.0002102180296787992,0.20086197555065155,0.2,0.0,None,0.0,Cardinalis cardinalis Northern Cardinal (),0.974609375
Northern_Cardinal_799265.mp3,6.0,6.789,0.8259710073471069,0.00012019396672258154,0.8259870409965515,0.6,0.0,Power tools Power tools (),0.1031494140625,Engine Engine (),0.10687255859375
Northern_Flicker_519222.mp3,0.0,3.0,0.005441195797175169,0.0002544015005696565,0.004631301388144493,0.2,0.0,Gnorimopsar chopi Chopi Blackbird (),0.1497802734375,Colaptes auratus Northern Flicker (),0.87890625
Northern_Flicker_519222.mp3,3.0,5.998125,0.021869106218218803,0.00018442182044964284,0.018043944612145424,0.0,0.0,None,0.0,Colaptes auratus Northern Flicker (),0.31689453125
Northern_Mockingbird_758908.mp3,0.0,3.0,0.3811507225036621,0.00025192744215019047,0.37997904419898987,0.4,0.0,Turdus infuscatus Black Thrush (),0.1397705078125,Toxostoma rufum Brown Thrasher (),0.2435302734375
Northern_Mockingbird_758908.mp3,3.0,6.0,0.14210273325443268,0.0002345340180909261,0.14120742678642273,0.4,0.0,Pardalotus striatus Striated Pardalote (),0.92138671875,Turdus assimilis White-throated Thrush (),0.0421142578125
Northern_Mockingbird_758908.mp3,6.0,7.894791666666666,0.40927594900131226,0.00012405183224473149,0.40823471546173096,0.6,0.0,Engine Engine (),0.111083984375,Mimus patagonicus Patagonian Mockingbird (),0.138916015625
Osprey_156677.mp3,0.0,3.0,0.4236595630645752,0.00016407731163781136,0.4218495190143585,0.4,0.0,Power tools Power tools (),0.055755615234375,Engine Engine (),0.1502685546875
Osprey_156677.mp3,3.0,6.0,0.15761162340641022,0.00023422848607879132,0.152073472738266,0.2,0.0,None,0.0,Gun Gun (),0.1571044921875
Osprey_156677.mp3,6.0,8.016958333333333,0.9584153890609741,8.729146793484688e-05,0.9584211111068726,0.6,1.0,Power tools Power tools (),0.14453125,Power tools Power tools (),0.11651611328125
